718485,729033,Amy, I told her what a good guy you are but she thought it was a bad sign that you didn't write to her yourself She thought it made you seem too shy and passive,SENTENCE,,,,
729059,736569,Raj, I'm not too shy and passive You write her back and tell her I said that You know when you have a second,JOKE~,,,,
737414,740181,Amy, Look I'll see if I can change her mind tomorrow night,JOKE~,,,,
740194,741728,Raj, What's happening tomorrow night?,JOKE,,,,
741741,743426,Amy, I'm meeting her for coffee,SENTENCE,,,,
745055,750536,???, Well we just we emailed back and forth a bit and we kind of hit it off  I find a girl I like and you're stealing her?  No,JOKE,,,,
750556,757551,Amy, We just ended up having a lot in common We went to Harvard we like Chaucer we're both hardcore into quilting,SENTENCE,,,,
760337,764286,Raj, Your words fall like acid rain on the wounded petals of my heart,JOKE,,,,
767383,770497,Howard, That's Sheldon He says he'll be down in a minute,JOKE~,,,,
771401,772368,Bernadette, What are you doing?,JOKE,,,,
772388,777485,Howard, Oh he's not coming out until he sees proof you don't have an air freshener in your car,SENTENCE,,,,
779295,781738,Bernadette, This is gonna be a long weekend for you,SENTENCE,,,,
781751,783648,Howard, You're the reason I'm doing it,JOKE~,,,,
783673,788726,Bernadette, I said to stop insulting each other I didn't tell you to take him on a romantic getaway,SENTENCE,,,,
790072,794763,Howard, How do I know what you said? Damn you and your noisecancelling breasts,JOKE~,,,,
797538,799814,Sheldon,  Hello  Hi  Hey buddy,JOKE,,,,
804396,807694,Howard, It's not every day you get to tour NASA with a real astronaut,SENTENCE,,,,
830119,834728,Sheldon, Howard? Howard? Howard?,JOKE~,,,,
837300,838763,Howard, What now?,JOKE~,,,,
839923,848803,Sheldon,  I have to go to the bathroom  You just went to the bathroom I didn't use it because it didn't seem safe Despite all my emails the toilet didn't have a seatbelt,JOKE~,,,,
851174,853910,Howard,  Well it still doesn't  I realize that,JOKE~,,,,
858867,878328,Howard, Fine  Why are you getting annoyed?  I'm trying to be a better friend but you constantly say and do irritating things  Like when?  When? How about in the car? I'm an astronaut and you know it You just don't like admitting it because you're jealous,SENTENCE,,,,
882140,888573,Sheldon, truth be told as a child I did dream of going to space Those astronauts were my heroes,SENTENCE,,,,
890052,892949,Sheldon, when you got to go it was hard for me,SENTENCE,,,,
896955,906572,Sheldon, Because it made me realize they'll just send anyone up there  Aren't you going to let me out?  No But I still need to use the bathroom,SENTENCE,,,,
906592,914770,Howard, Here you go Be creative What's the matter? Scared of a little turbulence?,JOKE~,,,,
927378,939139,Howard, Oh this is nothing I experienced way worse when I was plummeting back to Earth apparently not being a real astronaut Okay that was a big one,SENTENCE,,,,
940599,942111,Sheldon, I take it back I'm scared of turbulence,SENTENCE,,,,
942130,944252,Howard, I'm gonna need that bag back,JOKE~,,,,
947762,949262,Leonard, You sure you want to do this?,JOKE~,,,,
949282,961907,Penny, Yeah Why wouldn't I want to get my old job back? It'll be fun to see everyone I haven't talked to them since I said I quit See you at the Oscars bitches Come on let's just get this over with Let's get this over with,SENTENCE,,,,
961920,968512,Leonard, Am I driving you to the Cheesecake Factory or are we having sex? I'm just I'm trying to lighten the mood,SENTENCE,,,,
968549,970343,Penny,  I know Thank you  Sorry,JOKE,,,,
970356,973628,???,  It's just so humiliating  So humiliating?,SENTENCE,,,,
973654,975145,Leonard, Am I driving you to the Cheesecake Factory?,SENTENCE,,,,
975158,977659,???, I'm sorry I'llI'll stop I'll stop,SENTENCE,,,,
979924,984361,Leonard, Come on don't look so sad You never know what's gonna happen Maybe tonight will be great,JOKE~,,,,
984386,993792,Penny, Sweetie I know you're trying to make me feel better and I love you for that but it's making me feel worse and I kind of hate you This isn't your car,SENTENCE,,,,
993812,996690,Leonard, I know I thought we'd take yours,JOKE~,,,,
1001813,1006921,Leonard, It's nothing fancy but it'll get you to auditions and at least for now you don't have to go back to waitressing,SENTENCE,,,,
1009541,1011708,Penny, I don't know what to say,SENTENCE,,,,
1017715,1020327,Leonard, I mean you could say Thank you I did just buy you a car,SENTENCE,,,,
1021973,1023642,???, Mmm,JOKE~,,,,
1025830,1036972,Amy, Look I admit that it's odd that Rajesh didn't write to you himself but if you get to know him you'll see he's just a sweet regular guy As a counterpoint here he is uninvited and visibly sweaty,SENTENCE,,,,
1037623,1039256,Emily,  Hello Emily  Hello,SENTENCE,,,,
1039276,1051833,Raj, Amy told me you were concerned that I might be too passive and shy Let me ask you something Would a passive guy barge in here to look you in the eye and say Hey dewkissed flower what's up?,SENTENCE,,,,
1056064,1059237,Emily, No but a weird guy with no boundaries might,JOKE~,,,,
1059269,1063895,Raj, Uh okay that's a separate issue Let's put a pin in that and just focus on the passive thing,SENTENCE,,,,
1063908,1064875,Emily, I'm leaving,JOKE~,,,,
1064897,1067314,Amy, Are we still going to go to that Chaucer reading Friday?,SENTENCE,,,,
1067327,1069610,Emily, You know I think I'm just gonna go by myself,JOKE~,,,,
1072944,1079379,Raj, Not my best first date Yeah but not my worst either,JOKE,,,,
1083699,1085991,Sheldon, I'm sorry for every mean thing I ever did or said to you,JOKE~,,,,
1086004,1087899,Howard, I'm sorry too It's all my fault,JOKE~,,,,
1089860,1092493,Sheldon, If you weren't my friend there'd be a hole in my life,SENTENCE,,,,
1094021,1099658,Sheldon, Kind of like when Firefly was cancelled But not as big,JOKE~,,,,
1107756,1112879,Announcement, The captain has turned off the fasten seat belt sign You're now free to move about the cabin,SENTENCE,,,,
1113848,1115768,Sheldon,  It's over  Yeah,JOKE~,,,,
1118574,1122515,Howard, Should we stop holding hands now?,SENTENCE,,,,
1124273,1126311,Sheldon,  In a minute  Okay good,SENTENCE,,,,
2749,4717,Amy, Should you really be sitting in Sheldon's spot?,SENTENCE,,,,
5132,7098,Raj, He's in Texas He'll never know,SENTENCE,,,,
7120,8515,Penny, I wouldn't be so sure about that,SENTENCE,,,,
8535,17570,Leonard, Yeah he has a very sensitive butt Well it's true Once I saw him sit on a bunch of loose change and add it up,JOKE,,,,
19619,22488,Bernadette,  Have you heard from Howard?  I did His talk at NASA went great,SENTENCE,,,,
23751,28375,Bernadette, No in fact he was so wellbehaved Howie bought him a Buzz Aldrin bobble head and astronaut ice cream,JOKE~,,,,
30610,32730,Stuart,  Hey guys  Oh hi  Hi Stewart  Hey Stewart,SENTENCE,,,,
32749,34130,???,  How's it going?  Good,SENTENCE,,,,
34149,39008,Raj, Sheldon's out of town so we can do whatever we want We even ordered from the Thai place he doesn't like,SENTENCE,,,,
40001,42313,Penny, Disgusting Do not tell him,JOKE,,,,
43443,44756,Leonard, What do you guys want to do tonight?,SENTENCE,,,,
45950,51291,Bernadette, Well I told Howie if I wasn't busy I'd spend the night at his mom's So for God's sake think of something,JOKE,,,,
56257,58261,Stuart, No I don't feel so,SENTENCE,,,,
58532,63512,Leonard,  Oh Stuart?  Stuart?  Oh my God you guys need to do something  Stuart? Calling 911,SENTENCE,,,,
63525,66601,???,  Well it's too late  What do you mean it's too late?,SENTENCE,,,,
66626,69739,Raj, He's been murdered by someone in this room,SENTENCE,,,,
70632,73675,Penny,  Oh my God  Oh come on,JOKE,,,,
73694,77998,Raj, Welcome to another classic Koothrappali murder mystery dinner,JOKE~,,,,
81313,86004,Raj, You can't leave You're a suspect in the mysterious murder of Stuart Bloom,JOKE~,,,,
89315,91985,Bernadette,  I didn't know his last name was Bloom  Yeah it's Bloom,JOKE,,,,
93147,95587,Penny, Are you really gonna lie on the floor and pretend to be dead all night?,SENTENCE,,,,
95604,97739,Stuart, What do you think I was gonna do at home?,JOKE,,,,
125457,131817,Penny, Are you gonna make us pretend to be a bunch of lame characters with silly accents? Lame characters with silly ac,SENTENCE,,,,
131843,134377,Raj, What kind of actress are you?,JOKE~,,,,
137248,138315,Penny, You're right I'm sorry,JOKE~,,,,
138324,140524,Raj,  It sounds like fun  Thank you,SENTENCE,,,,
140544,142797,Penny, That kind of actress This sucks,JOKE~,,,,
144503,150093,Leonard, Come on guys Raj put a lot of effort into this And that's great It's not sad it's great,JOKE~,,,,
150737,152757,Amy, I think it might be fun to be someone else tonight,SENTENCE,,,,
152779,156188,Raj,  Actually you're all just gonna be yourselves  Oh ugh,JOKE,,,,
158027,163271,???, All right if I'm doing this I'm playing to win so just to be clear If we're ourselves that means one of us killed Stuart?,SENTENCE,,,,
163291,167228,Raj, Very good Bernadette You are a regular Byomkesh Bakshi,SENTENCE,,,,
168002,170140,Bernadette, What is that like the Indian Sherlock Holmes?,SENTENCE,,,,
170159,174061,Raj, Or is Sherlock Holmes the English Byomkesh Bakshi?,JOKE~,,,,
174901,177461,Amy, According to Wikipedia Sherlock Holmes came first,SENTENCE,,,,
192812,196324,Penny, Got it Hey who's the murderer?,SENTENCE,,,,
198496,200914,Raj, Any question but that,JOKE~,,,,
201380,205232,Penny, Sorry Hey who's not the murderer?,JOKE~,,,,
207405,210047,Stuart, Bernadette can you not stand so close to me?,JOKE~,,,,
210060,211627,Bernadette, What do you care? You're dead,JOKE~,,,,
211647,215649,Stuart, Suit yourself But I can kind of see up your skirt,JOKE~,,,,
223989,226302,Sheldon, Thank you for my bobble head,JOKE,,,,
226325,228998,Howard, Thank you for not making fun of me during my speech,SENTENCE,,,,
229024,231661,Sheldon, It wasn't easy Was it Buzz?,SENTENCE,,,,
235227,240239,Howard, We can't show up to your mom's emptyhanded  We should bring something  I already am,JOKE~,,,,
240264,242326,Sheldon, I'm bringing the gift of knowledge,SENTENCE,,,,
244616,255332,Sheldon, Despite what her Bible says recent archeological studies indicate that although camels are referenced in the Old Testament they didn't exist in the Middle East until hundreds of years later,SENTENCE,,,,
255359,261059,Howard, I was gonna say we pick up a cake or a pie But an insult to her faith is always thoughtful,SENTENCE,,,,
264790,266563,Bernadette, So what happens next?,JOKE,,,,
266592,272049,Raj, I can't tell you that But perhaps the killer dropped a fun and imaginative clue somewhere in the apartment,SENTENCE,,,,
272062,276151,Penny, Ooh I'm gonna check the fridge and see if there are any clues inside a beer,SENTENCE,,,,
277073,280948,Amy, Hey II found something It looks like a little man with a briefcase,JOKE~,,,,
280967,292374,Leonard, Oh no no That's Clarence Darrow It's from a game Sheldon made up called Chutes and Lawyers You slide down a chute and then work your way back up through the appellate system,JOKE,,,,
293765,297243,Raj, Well unlike that my games are much more fun,JOKE,,,,
297269,300591,Penny, Okay can I ask you something? Why do you like making us do this stuff?,SENTENCE,,,,
300626,304489,Raj, Well I guess it goes back to when I was a fat kid in India and didn't have any friends,SENTENCE,,,,
304516,307321,Bernadette,  I didn't know you were fat  Yeah I was,SENTENCE,,,,
307334,325710,Raj, I was 200 pounds by the time I was in middle school Kids were mean Cows may be sacred there but it doesn't help if you look like one Anyway I was pretty lonely so I had to make up my own stories and games and I promised myself if I ever made any friends that that I would play those games with them,SENTENCE,,,,
327934,333447,Leonard, I've seen old pictures of you  You were never a fat kid  No I was svelte as a gazelle,SENTENCE,,,,
334926,338005,Raj, A gazelle blessed with a flair for storytelling,JOKE~,,,,
342134,344332,Bernadette, Hey what about this? It looks like a receipt,JOKE~,,,,
344351,346168,Amy,  What's it for?  For a cup of coffee,SENTENCE,,,,
346188,348175,Bernadette, But it's dated 20 years from now,JOKE~,,,,
348188,352031,Raj, From the future? How fun and imaginative,SENTENCE,,,,
353718,361835,Leonard,  So one of us came back from the future to murder Stuart?  Correct Does the gazelle with a flair for storytelling know he's just ripping off Terminator?,SENTENCE,,,,
361841,368506,Raj, Does the smartass know that Terminator was actually ripped off from an Outer Limits script called Demon With a Glass Hand  by Harlan Ellison?,SENTENCE,,,,
368518,378446,Leonard, Oh does the gazelle know that according to Harlan Ellison it was not ripped off from Demon With a Glass Hand but was ripped off from another Outer Limits script he wrote called The Soldier?,SENTENCE,,,,
378465,380584,Penny, I'm gonna need another clue,JOKE~,,,,
384975,388327,Howard, Okay give me the flowers and pie,JOKE~,,,,
388347,391634,Sheldon, But if we show up and you're holding them she'll think they're only from you,SENTENCE,,,,
391653,395641,Howard, They are only from me You said the gift of you was enough,SENTENCE,,,,
397308,410919,Sheldon, Yes but now that I've seen what the gift of me with flowers and pie looks like there's no going back Boy I can't wait to see the look on her face We're leaving right now  What's wrong?  Nothing,SENTENCE,,,,
410939,413019,Howard, What? Sheldon tell me what's going on,SENTENCE,,,,
413026,416571,Sheldon, I saw my mommy with a naked man and she was trying to be a mommy again,JOKE~,,,,
425746,427647,Howard, You ready to talk about it?,SENTENCE,,,,
427667,441391,Sheldon, I'm not nearly drunk enough Okay Do you have any idea what it's like to see your mother ravaging someone?,JOKE~,,,,
442030,451252,Howard, Does a brisket count? I'm sorry buddy that's rough But didn't she know we were coming?,JOKE~,,,,
451281,457382,Sheldon, No I wanted to surprise her What am I supposed to say to her after something like this?,SENTENCE,,,,
462338,470281,Sheldon, I have to How can we ever hope to have a healthy relationship if I don't tell her how disappointed I am and that I'll never forgive her?,SENTENCE,,,,
471600,473601,Howard, Well don't do it on the phone,SENTENCE,,,,
473614,478547,Sheldon, No I'm just going to tell her I'm coming so she can give that Good Time Charlie the heaveho,JOKE~,,,,
512995,538887,Raj, Okay murder suspects Leonard has found the time machine the killer must've used You're all inside it and we hurtle through the very fabric of time And welcome to 20 years in the future Hey you guys just timetraveled Stop looking so bored,JOKE~,,,,
538907,543904,Penny, Well my beer isn't flat and my rack's not saggy So far the future's great,JOKE~,,,,
546360,547814,Stuart, Hey can I go to the bathroom?,SENTENCE,,,,
547827,550041,Raj, Fine just try not to look too alive,SENTENCE,,,,
550060,551658,Stuart, That's my jam,JOKE~,,,,
555150,557431,Bernadette, So one of us went back in time to kill Stuart?,SENTENCE,,,,
557448,567588,Raj,  But why?  Perhaps this will help Here are some facts about yourselves in the future that might contain a clue,SENTENCE,,,,
568032,582123,Amy, Hey II won the Nobel Prize in physiology Then I used the money to buy Stuart's comic book store and close it down so Sheldon would pay attention to me Not the worst idea,SENTENCE,,,,
583552,586059,Penny, Hey I'm a famous actress living in London,JOKE~,,,,
586078,587985,Leonard,  Hmm I'm a professor at Stanford  Hmm,JOKE,,,,
588004,590284,Bernadette, So I guess you two are making it work long distance,SENTENCE,,,,
590320,601057,Raj, Oh no In this game as your careers both took off you drifted apart Kind of like how future me lost touch with you guys after I became boy toy for the wrinkled but still flexible Madonna,SENTENCE,,,,
603992,606539,Amy,  What does your card say Bernadette?  Eh eh eh hang on,SENTENCE,,,,
606552,609999,Raj, Dodo you think we'd really drift apart if we both became successful?,JOKE~,,,,
610006,614868,Penny, Of course not If I became a famous actress and had to move you would just come with me,SENTENCE,,,,
616285,620905,Leonard, But if I get a chance to be a tenured professor I might not have that much choice in where I end up,SENTENCE,,,,
620924,624757,Penny, Yeah but if I become a successful actress we wouldn't need the money,JOKE~,,,,
626674,638032,Bernadette, Speak for yourself Last month my company both invented and cured Restless Eye Syndrome Kaching ya blinky chumps,JOKE~,,,,
640196,643688,Penny, So wait if my career took me somewhere else you might not go?,JOKE~,,,,
643938,646193,???, Well,JOKE~,,,,
650403,661950,Raj, Okay okay guys new back stories Uh Penny and Leonard you two lovebirds are super successful and living in New York Uh you're an actress you're a professor and you have three beautiful kids,SENTENCE,,,,
661965,665483,Penny,  Great  Really? You think I'm putting this body through three kids?,SENTENCE,,,,
670080,672387,???,  Good luck  You,SENTENCE,,,,
672400,673720,Sheldon, Aren't you gonna come with me?,JOKE,,,,
673756,679390,Howard, While you confront your mother about her sex life? I'd rather go back to that bar in assless chaps,SENTENCE,,,,
686001,687095,Sheldon, Mother?,JOKE~,,,,
688632,690098,Sheldon, Mother?,JOKE~,,,,
690120,693120,Mrs Cooper, Shelly I'm so glad you're here,JOKE,,,,
693139,695388,Sheldon, I saw you having naked sex,SENTENCE,,,,
697836,699460,Mrs Cooper, What are you talking about?,SENTENCE,,,,
699467,704629,Sheldon, Earlier I came here to surprise you I looked in the window and I saw you with a man,JOKE,,,,
704654,709213,Mrs Cooper, Oh Shelly I'm so sorry Come in,SENTENCE,,,,
714149,717409,Mrs Cooper, Maybe we should sit down and talk about this,SENTENCE,,,,
718160,721356,Sheldon, Can you recommend a surface you haven't had coitus on?,SENTENCE,,,,
724666,741231,Mrs Cooper, That's not funny Maybe we should sit at the table Well I'm sure that uh,JOKE~,,,,
741237,743058,???, you,JOKE~,,,,
743080,745258,Mrs Cooper, have a lot of questions,SENTENCE,,,,
746909,750542,Mrs Cooper, His name is Ron I met him at my prayer group,SENTENCE,,,,
751560,759655,Sheldon,  How long have you been involved with him?  A few months And of those few months how long have you been a demented sex pervert?,SENTENCE,,,,
763378,765645,Mrs Cooper, That is no way to speak to your mother,SENTENCE,,,,
765669,774315,Sheldon, Perhaps not But it is a way to speak to a woman who quoted the Bible to me my whole life and then desecrates one of Ethan Allen's finest sofas,SENTENCE,,,,
775218,778798,Mrs Cooper, I will give you one opportunity young man to apologize,SENTENCE,,,,
779774,790038,Sheldon,  Or what?  Or I will send you to your room That's ridiculous I am a grown man I am a professional scientist And I currently occupy the moral high ground,JOKE~,,,,
796546,803701,Mrs Cooper, Go to your room  But I'm a professional scientist  Go to your room,JOKE~,,,,
808203,810000,Sheldon, I'm a grown man,JOKE,,,,
813155,815608,Raj,  Can we please get back to the game?  IIIn a minute,SENTENCE,,,,
815634,819238,???, III don't understand why any success you have in acting is more important,JOKE~,,,,
819258,821065,Leonard, than any I have in science,JOKE~,,,,
821084,830994,Penny, Okay if you do something cool in science you might change the world If I become a famous actress I'm not gonna tell you why movie stars are the best They just are,SENTENCE,,,,
832522,835102,Amy, I'm surprised you guys never talked about this stuff,SENTENCE,,,,
835115,837235,Leonard, Like you and Sheldon have everything figured out?,SENTENCE,,,,
837260,850985,Amy, Actually our relationship agreement covers a wide array of scenarios including career changes financial instability intelligent dog uprising FYI we plan on selling out the human race hard,JOKE~,,,,
853923,856610,Penny, In 20 years who knows what'll happen with any of us?,SENTENCE,,,,
856630,862878,Stuart, I think you and Leonard will be together  You do?  Yeah I think you're the best couple I know,SENTENCE,,,,
862905,864231,Penny,  Aw  That's so sweet,SENTENCE,,,,
864251,869811,???,  What the hell?  Excuse me? Ahdadadada Let the dead man talk,SENTENCE,,,,
870806,872259,Penny, So why do you think that?,SENTENCE,,,,
887657,891317,Penny, Aw Stuart Now I feel bad for murdering you,SENTENCE,,,,
894430,898031,???, Penny did it I win Suck it jackasses,JOKE~,,,,
905174,907181,Howard, Hey can I come in?,JOKE~,,,,
907194,914741,Sheldon, Apparently any man is welcome in this house Why not you? I thought you were waiting in the car,SENTENCE,,,,
914767,927759,Howard, That was an hour ago Sheldon A Jew sits in front of a house in Texas that long For Sale signs start to go up I take it things didn't go smoothly with your mom,SENTENCE,,,,
932518,938654,Howard, You know I I sort of went through something like this myself,SENTENCE,,,,
938681,946012,Sheldon, Howard we've all seen your mother naked That woman needs to learn how to tie a robe,SENTENCE,,,,
946909,951933,Howard, I'm talking about when my mom started seeing someone a couple years after my dad left,JOKE~,,,,
952808,958921,Sheldon,  I didn't know she did  Yeah she was dating this guy,JOKE~,,,,
958941,962619,Howard, and I was kind of a jerk to her about it,SENTENCE,,,,
964883,984701,Howard, Well let's just say it was the most vicious bar mitzvah speech in the history of Temple Beth El Anyway she broke up with him And she's basically been alone ever since She never said it but I always felt I was the reason why,SENTENCE,,,,
987116,991596,Sheldon, Although based on your story you absolutely were the reason why,SENTENCE,,,,
993408,998603,Howard, All I'm saying is you might not want to get in the way of your mom's happiness,JOKE~,,,,
999988,1008977,Sheldon, You may have a point I love my mother Even if she fornicates like a demonic weasel,SENTENCE,,,,
1013709,1015948,Howard, And the healing begins,JOKE~,,,,
1022716,1026050,Mrs Cooper, Are you ready to discuss this calmly like adults?,JOKE~,,,,
1027115,1028914,Sheldon, I am,JOKE~,,,,
1040983,1046850,Mrs Cooper, Shelly I'm sorry that you saw what you saw I know that this is hard for you,SENTENCE,,,,
1046869,1055021,Sheldon, I think what most upsets me about it Mother is the hypocrisy Doesn't this contradict all the religious rules you've been espousing your whole life?,SENTENCE,,,,
1055034,1059268,Mrs Cooper, You're right it does and it's something that I'm struggling with these days,SENTENCE,,,,
1059288,1063896,Sheldon,  Then why are you doing it?  Because I'm not perfect Shelly,SENTENCE,,,,
1063909,1067167,Mrs Cooper, And that man's booty is,SENTENCE,,,,
1072153,1085133,Sheldon, Well this is confusing for me But I don't want to stand in the way of your happiness So I'll condemn you internally while maintaining an outward appearance of acceptance,SENTENCE,,,,
1086988,1089984,Mrs Cooper, That is very Christian of you,JOKE~,,,,
1093248,1104742,Sheldon, Mother if you're going to conduct your life in this fashion then I should let you know that the world has changed since you were a young woman You know it's not all sock hops soda jerks and segregation anymore,SENTENCE,,,,
1105982,1108152,Mrs Cooper, How old do you think I am?,SENTENCE,,,,
1109312,1121649,Sheldon, My point is that you're going to need to be careful You used to be protected by your preEnlightenment mythology but now you're going to need a stronger friend named latex,SENTENCE,,,,
1124046,1127453,Mrs Cooper, Are you having the sex talk with me?,SENTENCE,,,,
1127477,1128877,Sheldon, Well someone has to,JOKE~,,,,
1128897,1131151,???,  Oh dear Lord  Yeah well,SENTENCE,,,,
1131164,1134113,Sheldon, No don't look to Him He's mad at you right now,JOKE~,,,,
1140407,1143520,Penny, Oh come on don't pout I'm sorry I ruined your game,JOKE~,,,,
1143533,1148332,Raj, I'm not pouting I'm brooding Which is how sexy men pout,JOKE~,,,,
1150384,1153833,Amy,  It actually was kind of fun  You're just saying that,SENTENCE,,,,
1154621,1156262,Stuart, Yeah,JOKE~,,,,
1158366,1159933,Bernadette, I liked the time travel element,SENTENCE,,,,
1159946,1161673,Raj, Thank you I thought it was inspired,JOKE,,,,
1165152,1169005,Bernadette, Well I hope 20 years from now we really are all still together and still friends,JOKE,,,,
1169031,1181987,Leonard,  Definitely  Of course Well hey how about this? Whether we're friends not friends scattered around the world no matter what let's all promise to meet in front of this building exactly 20 years from tonight at 800 pm and have dinner like we always do,SENTENCE,,,,
1183392,1185425,???, Okay? Putting it in my phone right now,SENTENCE,,,,
1188262,1196736,Stuart, My phone doesn't have a calendar It's all right I'll just write it on my hand,SENTENCE,,,,
1199252,1201828,Penny,  And it's done  Yup we're all in,JOKE~,,,,
1201848,1204623,Leonard, All right I'll see you guys in 20 years,JOKE~,,,,
4706,7184,Sheldon, Boy do I have to urinate,JOKE~,,,,
7942,11204,Leonard, If only there were a solution to that,JOKE~,,,,
11223,15217,Sheldon, Seriously I feel like I've got a fish tank in my pelvis,JOKE~,,,,
16214,17781,Leonard, So go to the bathroom,SENTENCE,,,,
19224,21051,Leonard, Why not?,JOKE~,,,,
21071,29868,Sheldon, Because I'm trying to decide between getting an Xbox One or a PS4 Oh pee Why'd I say that?,JOKE~,,,,
37051,46010,Sheldon, I'm not being stupid I'm employing the work of Dutch researcher Mirjam Tuk who found that people with full bladders make better decisions,SENTENCE,,,,
46018,53727,Leonard, Why did I pee before I decided to move in here?  Hi  Hey  Oh how'd the audition go?  I killed it,SENTENCE,,,,
53746,56046,Penny, I was even able to cry real tears right on the spot,SENTENCE,,,,
56072,57346,Leonard,  Oh that's great  I know,SENTENCE,,,,
57366,61050,Penny, Next time I get pulled over for a speeding ticket here come the waterworks,JOKE~,,,,
61076,63565,Sheldon, Here come the waterworks,JOKE,,,,
68102,70462,Penny,  Aren't you gonna ask?  What is this my first day?,JOKE~,,,,
98830,101365,Bernadette, Can I get your opinion on something that happened at work today?,JOKE~,,,,
101391,102718,Amy,  Yeah sure  Of course,SENTENCE,,,,
102737,110197,Bernadette, Okay well I did something that will either make me look like a lovable goof or a horrible monster damned to spend eternity in hell,SENTENCE,,,,
111223,112276,Amy, I'm sure it's lovable,JOKE~,,,,
112296,114887,Penny, I'm gonna go with monster What do you got?,SENTENCE,,,,
115843,120717,Bernadette, Well there's this lady in our office who's retiring and they were passing around one of those big cards for us to sign,SENTENCE,,,,
121604,130151,Bernadette, But no one told me she was in a horrible car accident over the weekend and what I was signing was not a retirement card but was actually a get well card,SENTENCE,,,,
130516,133027,Penny, I'm liking my odds here,SENTENCE,,,,
133782,149325,Bernadette, So on the card in the hospital next to the woman who's clinging to life are the words Hey Vivian You deserve this And at least with you gone no one will steal my yogurt out of the fridge,JOKE~,,,,
149345,151747,Penny, No,JOKE~,,,,
153294,157167,Amy,  LOL Smiley face  Oh my gosh,JOKE~,,,,
157186,160382,???, PS Good luck wherever you wind up,JOKE,,,,
161361,171213,Penny, Why didn't I put money on this? Hey that's my agent If I got the part it's still the second best thing I've heard all day Hello?,SENTENCE,,,,
171232,179239,Bernadette,  Am I a terrible person?  No No it was a mistake Am I a terrible person that it crossed my mind that she might die and never see the card?,SENTENCE,,,,
179260,182012,Amy, Now I think you're flirting with the line,SENTENCE,,,,
182670,184885,Penny,  Good news?  No I didn't get it,JOKE,,,,
186383,188189,Amy, You'll get offered something soon,SENTENCE,,,,
188202,196861,Penny, I kind of did The part in that awful horror movie I passed on came back around Apparently it's mine if I want it  Are you gonna take it?  I don't know what to do,SENTENCE,,,,
196892,204063,Amy, Maybe you'll get hit by a car and die LOL right?,JOKE~,,,,
214124,216791,Raj, II don't know if you remember me,SENTENCE,,,,
223071,237839,Raj, Yes Rajesh Koothrappali Look uh I just I wanted to say I'm sorry Okay? You were like the coolest person I ever found online and I got really nervous and II just blew it,SENTENCE,,,,
237859,244398,Emily, Uh don't worry about it And if it makes you feel any better you're not the weirdest guy I've met off the Internet,SENTENCE,,,,
256143,265663,Raj, Thank you Fate has given me a rare second chance and I swear to Vishnu I'm not gonna blow it Or normal words followed by a charming smile,JOKE~,,,,
269920,294439,Sheldon, So first there was PlayStation aka PS1 then PS2 PS3 and now PS4 And that makes sense You'd think after Xbox there'd be Xbox 2 But no next came Xbox 360 Hmm? And now after 360 comes Xbox One Why One? Maybe that's how many seconds of thought they put into naming it,SENTENCE,,,,
294445,295712,Amy, Can you get the butter please?,JOKE,,,,
295731,305528,Sheldon, You know however with the Xbox One I can control my entire entertainment system using voice commands Up until now I've had to use Leonard,SENTENCE,,,,
308432,313540,Sheldon, Get Hang on I don't feel like you're taking this dilemma seriously,SENTENCE,,,,
314687,318127,Amy, Fine Sheldon You have my undivided attention,SENTENCE,,,,
318145,322776,Sheldon, Okay now the PS4 is more angular and sleeklooking,JOKE,,,,
322789,325527,Amy,  No way  Yeah well it's true,SENTENCE,,,,
325540,329252,Sheldon, But the larger size of the Xbox One may keep it from overheating,JOKE~,,,,
329265,331652,Amy, Well you wouldn't want your gaming system to overheat,SENTENCE,,,,
331665,350061,Sheldon, No see? Well you absolutely would not And furthermore the Xbox One now comes with a Kinect included  Included?  Yes Not sold separately Although the PS4 uses cool new GDDR5 RAM while the Xbox One is still using the conventional DDR3 memory,SENTENCE,,,,
350080,354408,Amy, Why would they still be using DDR3? Are they nuts?,SENTENCE,,,,
355562,359648,Sheldon, See? That's what I thought But then they go and throw in an ESRAM buffer,JOKE~,,,,
359667,361067,Amy, Whoa whoa Wait a second,SENTENCE,,,,
361086,365465,???,  Who's they?  Xbox  You're kidding  No I am not,SENTENCE,,,,
365478,370805,Sheldon, And this ESRAM buffer should totally bridge the 100gigabitpersecond bandwidth gap between the two RAM types,JOKE~,,,,
370832,373512,Amy, This is a nightmare How will you ever make a decision?,SENTENCE,,,,
373531,375674,???, You see? I don't know What should I do?,SENTENCE,,,,
375694,378256,Amy, Please pass the butter,JOKE,,,,
388022,390611,Penny, Okay it's not me right? This script is terrible,SENTENCE,,,,
393047,404568,Leonard, I had higher hopes for a movie called Serial Apeist 2 Monkey See Monkey Kill You know it's still possible for you to be good in a bad movie,SENTENCE,,,,
407714,422935,???, Sometimes I feel like I can control  the killer gorilla instinct inside of me but then I see these bananas and I just want to eat them and then kill people  What am I gonna do?  Well,JOKE~,,,,
422955,424882,Leonard, for starters I wouldn't eat the bananas,SENTENCE,,,,
426319,430817,Leonard,  Come on This is serious  Uh uh does it at least pay well?,JOKE~,,,,
430839,432706,Penny, Less than I was making at The Cheesecake Factory,SENTENCE,,,,
